date,is_boarded,fire,homeless,address,zip_code,ward,community_area,latitude,longitude
2018-05-03,0,0,0,5301 S bishop st,60609,20,61,41.79770659973925,-87.66103696490129
2018-05-03,0,0,0,4501 N winchester ave,60640,47,4,41.96332701679486,-87.67754208896483
2018-05-03,0,0,1,618 S kedvale ave,60624,24,26,41.872849280805305,-87.72907805264069
2018-05-03,0,0,0,5341 S wood st,60609,16,61,41.79688145809351,-87.66952378713871
2018-05-03,0,0,0,7941 S oglesby ave,60617,7,46,41.750962180117696,-87.56743882251902
2018-12-05,0,0,0,4711 W warwick ave,60641,30,15,41.948885975404735,-87.7448967151271
2018-12-05,1,0,0,10706 S langley ave,60628,9,50,41.69996497558746,-87.60623395796821
2018-12-05,0,0,0,2015 W 70th st,60636,17,67,41.76661946324979,-87.67394898376064
2018-12-05,0,0,0,7705 S halsted st,60620,17,71,41.75418093545054,-87.64413445820067
2018-12-05,0,0,0,9438 S justine st,60620,21,73,41.72235260441361,-87.66148904529412
2018-12-05,0,0,1,2622 W 24th st,60608,12,30,41.84832710022736,-87.6909800869387
2018-12-05,0,0,0,5632 S honore st,60636,15,67,41.79155033209586,-87.67058702359405
2018-12-05,0,0,0,4055 W maypole ave,60624,28,26,41.88465845849603,-87.72748154946848
2018-12-05,0,0,1,5345 S rockwell st,60632,14,63,41.79658821528991,-87.68899841315664
2018-12-05,0,0,1,528 E 92nd pl,60619,9,44,41.726526755531815,-87.61025670138969
2018-12-05,0,0,0,4655 W arthington st,60644,24,25,41.86958757766823,-87.74140311101225
2018-12-05,0,0,0,2901 S quinn st,60608,11,60,41.84089851490654,-87.6505738700165
2018-12-08,0,0,0,324 S mozart st,60612,27,27,41.877069007382175,-87.69740577837044
2018-12-08,0,0,1,7755 S halsted st,60620,17,71,41.753262784599656,-87.64411033196407
2018-12-08,1,0,0,836 N washtenaw ave,60622,26,24,41.89668904560114,-87.69426226659752
2018-12-08,0,0,1,7318 S langley ave,60619,6,69,41.76185579480692,-87.60791954135455
2018-05-04,1,0,0,5635 S hamilton ave,60636,15,67,41.791408399404105,-87.677871613068
2018-05-04,0,0,0,4712 W pensacola ave,60641,45,15,41.95982331974255,-87.74628333932031
2018-05-04,0,1,1,5936 S winchester ave,60636,16,67,41.78597948747533,-87.67287047564972
2018-05-04,0,0,0,8754 S saginaw ave,60617,7,46,41.73628177420175,-87.55970868843698
2018-05-04,0,0,0,2713 W division st,60622,26,24,41.90294471228089,-87.69473933787263
2018-05-04,1,0,1,7116 S prairie ave,60619,6,69,41.765350410800885,-87.61847085345424
2018-05-04,0,0,0,4642 N western ave,60625,47,4,41.9659150939079,-87.68882139604911
2018-05-04,0,0,0,1805 W 69th st,60636,17,67,41.76849392291444,-87.66896915643916
2018-05-04,0,0,0,2918 N hamlin ave,60618,30,21,41.93421695067963,-87.72214734975597
2018-05-04,0,0,0,2908 W adams st,60612,27,27,41.8783106848136,-87.69886478930087
2018-05-04,0,0,0,8723 S carpenter st,60620,21,71,41.73556224061394,-87.64969293719234
2018-05-04,0,1,1,7153 S champlain ave,60619,6,69,41.764837802852824,-87.6092008044541
2018-05-04,1,0,0,10059 S st lawrence ave,60628,9,49,41.71156586674616,-87.6090112876469
2018-12-06,0,1,0,322 S kostner ave,60624,28,26,41.87632063896817,-87.73532608620052
2018-12-06,1,0,1,7832 S union ave,60620,6,71,41.75151665467023,-87.64162381290126
2018-12-06,0,0,1,7915 S emerald ave,60620,17,71,41.75038462345242,-87.64281344750046
2018-05-05,0,0,1,4418 W van buren st,60624,28,26,41.87513840311465,-87.73572953894502
2018-05-05,0,0,0,8455 S dr martin luther king jr dr,60619,6,44,41.74096836724834,-87.61464681319515
2018-05-05,0,1,0,5725 S indiana ave,60637,20,40,41.79063152536946,-87.62074138688233
2018-05-05,0,0,1,6232 S artesian ave,60629,16,66,41.780477047593934,-87.68489536594896
2018-12-06,0,0,0,840 N leamington ave,60651,37,25,41.895682438491164,-87.75439553981167
2018-12-06,0,0,1,108 N waller ave,60644,29,25,41.882353177908264,-87.768197434401
2018-12-06,0,0,0,3318 W monroe st,60624,28,27,41.87961999660733,-87.70891723689925
2018-12-06,0,0,1,8702 S marquette ave,60617,7,46,41.737259233621636,-87.55835398842825
2018-12-06,0,0,0,10657 S wentworth ave,60628,34,49,41.700384424432116,-87.62810168222613
2018-12-06,1,0,1,7822 S union ave,60620,6,71,41.7518206177183,-87.6416314013769
2018-12-06,0,0,1,7941 S union ave,60620,17,71,41.74992408918181,-87.64158054464394
2018-05-06,0,0,1,7241 S albany ave,60629,18,66,41.761841225723984,-87.70029470351344
2018-05-06,0,0,1,12043 S indiana ave,60628,9,53,41.67523795874413,-87.61773632105563
2018-05-06,0,0,1,617 W 123rd st,60628,34,53,41.6705801430967,-87.63761722926381
2018-12-09,0,0,0,1339 S keeler ave,60623,24,29,41.863555930209394,-87.72998470351814
2018-12-09,0,0,1,8435 S marshfield ave,60620,21,71,41.74059129189018,-87.66440503539503
